,date,weather,summary,icon,temperature,feels_like,wind_chill,soil_temperature,dew_point,surface_temperature,pressure,cape,evaporation,irradiance,ozone,humidity,wind.speed,wind.gusts,wind.angle,wind.dir,cloud_cover.total,cloud_cover.low,cloud_cover.middle,cloud_cover.high,precipitation.total,precipitation.type
1221,2023-07-29T21:00:00,partly_sunny,Partly sunny,4,19.1,18.8,19.0,19.8,14.3,17.8,1007,172,0.02,6.8,348,73.0,4.6,8.3,239,WSW,29,3,28,0,0.0,none
1222,2023-07-29T22:00:00,partly_sunny,Partly sunny,4,17.9,17.7,17.6,19.0,14.0,17.0,1007,152,0.01,0.0,348,77.0,4.5,8.2,234,SW,23,1,23,0,0.0,none
1223,2023-07-29T23:00:00,mostly_sunny,Mostly sunny,3,17.3,17.1,16.8,18.2,13.9,16.3,1007,130,0.01,0.0,348,80.0,4.7,8.3,232,SW,14,1,13,0,0.0,none
1224,2023-07-30T00:00:00,mostly_sunny,Mostly sunny,3,16.8,16.2,16.1,17.4,13.8,16.2,1007,143,0.01,0.0,349,82.0,5.0,8.1,236,SW,20,6,19,0,0.0,none
1225,2023-07-30T01:00:00,mostly_sunny,Mostly sunny,3,16.3,15.8,15.5,17.0,14.0,16.2,1007,144,0.0,0.0,348,86.0,5.0,8.2,231,SW,20,16,11,0,0.0,none
1226,2023-07-30T02:00:00,partly_sunny,Partly sunny,4,16.2,15.4,15.3,16.7,14.2,16.0,1008,147,0.01,0.0,348,87.0,5.0,8.9,230,SW,38,27,12,12,0.0,none
1227,2023-07-30T03:00:00,cloudy,Cloudy,6,16.6,15.0,15.8,16.8,14.4,16.1,1008,160,0.01,0.0,346,86.0,5.3,9.1,232,SW,82,28,13,77,0.0,none
1228,2023-07-30T04:00:00,cloudy,Cloudy,6,17.0,15.1,16.2,17.0,14.3,16.5,1008,106,0.01,0.0,347,84.0,5.5,9.1,235,SW,91,28,30,83,0.0,none
1229,2023-07-30T05:00:00,overcast,Overcast,7,16.7,14.5,15.8,16.8,13.7,16.2,1008,56,0.01,0.0,347,82.0,5.5,9.1,238,WSW,95,33,29,95,0.0,none
1230,2023-07-30T06:00:00,cloudy,Cloudy,6,16.4,14.2,15.5,16.9,12.9,15.9,1008,24,0.03,26.2,347,79.0,5.4,9.9,238,WSW,91,17,34,87,0.0,none
1231,2023-07-30T07:00:00,mostly_cloudy,Mostly cloudy,5,16.4,14.1,15.4,16.7,12.6,15.7,1008,34,0.1,128.7,347,78.0,5.6,11.2,237,WSW,79,20,67,53,0.0,none
1232,2023-07-30T08:00:00,cloudy,Cloudy,6,16.7,13.8,15.6,16.9,12.9,16.8,1008,16,0.14,186.9,349,78.0,6.7,12.2,243,WSW,82,36,78,10,0.0,none
1233,2023-07-30T09:00:00,rain_shower,Rain shower,13,16.7,14.1,15.7,17.1,13.0,17.4,1008,71,0.18,231.6,354,78.0,6.7,14.3,239,WSW,67,29,64,0,0.3,rain
1234,2023-07-30T10:00:00,partly_sunny,Partly sunny,4,17.1,14.0,15.9,17.4,13.2,19.2,1009,132,0.25,362.5,357,77.0,7.5,15.2,242,WSW,61,50,41,0,0.0,none
1235,2023-07-30T11:00:00,partly_sunny,Partly sunny,4,17.2,14.0,16.0,17.9,13.2,19.1,1009,95,0.34,501.4,361,76.0,8.1,15.9,247,WSW,46,19,43,0,0.0,none
1236,2023-07-30T12:00:00,partly_sunny,Partly sunny,4,18.2,15.1,17.3,18.6,13.9,19.0,1009,126,0.33,487.1,358,75.0,8.1,16.2,255,WSW,57,24,41,0,0.0,none
1237,2023-07-30T13:00:00,partly_sunny,Partly sunny,4,18.2,15.4,17.4,19.1,13.9,20.7,1010,330,0.39,595.3,354,75.0,7.9,16.8,258,WSW,41,15,34,0,0.0,none
1238,2023-07-30T14:00:00,partly_sunny,Partly sunny,4,18.9,16.0,18.2,19.8,14.1,21.6,1010,318,0.39,608.0,351,73.0,7.9,17.0,258,WSW,52,18,45,0,0.0,none
1239,2023-07-30T15:00:00,partly_sunny,Partly sunny,4,19.4,16.4,18.9,20.2,14.0,20.4,1010,168,0.37,540.7,347,70.0,8.0,16.9,255,WSW,51,9,49,0,0.0,none
1240,2023-07-30T16:00:00,partly_sunny,Partly sunny,4,19.8,16.3,19.3,20.3,13.6,20.3,1010,102,0.41,550.9,342,67.0,8.4,17.2,255,WSW,63,10,60,2,0.0,none
1241,2023-07-30T17:00:00,partly_sunny,Partly sunny,4,19.4,15.3,18.7,20.4,12.6,20.0,1010,64,0.32,368.7,340,64.0,8.8,15.1,252,WSW,62,8,47,30,0.0,none
1242,2023-07-30T18:00:00,overcast,Overcast,7,19.0,14.7,18.3,20.1,12.5,19.3,1011,92,0.24,246.7,336,65.0,8.6,13.4,247,WSW,92,3,28,87,0.0,none
1243,2023-07-30T19:00:00,overcast,Overcast,7,18.6,14.7,17.8,19.7,13.5,18.1,1010,62,0.12,114.3,332,72.0,8.4,12.7,243,WSW,100,13,73,100,0.0,none
1244,2023-07-30T20:00:00,overcast,Overcast,7,18.2,15.2,17.4,19.2,14.7,17.3,1010,103,0.05,39.0,331,79.0,7.3,12.6,237,WSW,100,32,68,99,0.0,none
1245,2023-07-30T21:00:00,light_rain,Light rain,10,17.4,14.9,16.4,18.7,15.4,16.7,1010,50,0.02,3.3,331,88.0,6.8,11.7,235,SW,100,73,89,98,0.3,rain
1246,2023-07-30T22:00:00,overcast,Overcast,7,17.0,15.0,16.1,18.1,15.4,16.4,1010,75,0.01,0.0,332,90.0,5.9,9.8,234,SW,100,78,93,94,0.0,none
1247,2023-07-30T23:00:00,light_rain,Light rain,10,16.8,14.9,15.9,17.6,15.1,16.4,1009,62,0.01,0.0,335,89.0,5.7,10.3,241,WSW,100,67,97,99,0.3,rain
1248,2023-07-31T00:00:00,rain,Rain,11,16.8,15.1,16.0,17.3,15.2,16.3,1009,65,0.01,0.0,337,90.0,5.3,10.6,235,SW,100,54,100,100,0.9,rain
1249,2023-07-31T01:00:00,rain,Rain,11,16.6,14.5,15.6,17.3,15.1,16.1,1009,32,0.01,0.0,340,91.0,6.0,11.5,245,WSW,100,80,100,100,1.1,rain
1250,2023-07-31T02:00:00,rain,Rain,11,16.7,14.4,15.6,17.3,15.4,16.0,1008,18,0.01,0.0,344,92.0,6.4,13.1,251,WSW,100,96,99,74,1.3,rain
1251,2023-07-31T03:00:00,rain,Rain,11,16.7,13.9,15.5,17.3,15.6,16.0,1008,24,0.01,0.0,343,92.0,7.5,14.7,253,WSW,100,100,93,39,1.6,rain
1252,2023-07-31T04:00:00,psbl_rain,Possible rain,12,16.6,13.2,15.1,17.3,15.2,16.0,1008,20,0.01,0.0,343,91.0,8.4,14.9,248,WSW,88,64,62,36,0.8,rain
1253,2023-07-31T05:00:00,rain_shower,Rain shower,13,16.4,13.1,14.9,17.2,15.2,15.9,1007,22,0.01,0.0,342,92.0,8.4,14.3,243,WSW,86,52,67,19,0.5,rain
1254,2023-07-31T06:00:00,light_rain,Light rain,10,16.3,13.0,14.8,17.0,15.4,15.8,1006,22,0.01,5.9,340,94.0,8.2,14.3,239,WSW,97,74,83,71,0.5,rain
1255,2023-07-31T07:00:00,light_rain,Light rain,10,16.4,13.4,15.0,16.9,15.7,16.0,1006,22,0.02,17.3,338,95.0,8.0,14.6,236,WSW,100,99,98,91,0.5,rain
1256,2023-07-31T08:00:00,light_rain,Light rain,10,16.5,13.8,15.3,16.7,15.9,16.2,1006,8,0.03,41.6,339,95.0,7.5,13.4,226,SW,100,100,99,73,0.5,rain
1257,2023-07-31T09:00:00,light_rain,Light rain,10,16.8,14.1,15.6,17.0,16.2,16.5,1005,5,0.04,71.2,342,96.0,7.7,13.8,226,SW,100,100,83,24,0.4,rain
1258,2023-07-31T10:00:00,overcast,Overcast,7,17.4,14.8,16.3,17.2,16.7,16.9,1005,3,0.1,177.7,339,95.0,7.7,13.5,233,SW,100,100,63,60,0.0,none
1259,2023-07-31T11:00:00,rain,Rain,11,18.0,15.9,17.2,17.5,17.1,18.2,1004,55,0.11,179.2,338,94.0,7.2,14.0,238,WSW,100,100,62,78,0.7,rain
1260,2023-07-31T12:00:00,light_rain,Light rain,10,18.5,16.6,17.9,17.8,17.3,19.3,1004,226,0.2,346.8,332,92.0,7.0,14.7,246,WSW,100,73,64,96,0.5,rain
1261,2023-07-31T13:00:00,light_rain,Light rain,10,19.2,17.0,18.6,18.2,17.3,19.5,1004,48,0.32,515.2,330,89.0,7.4,15.5,247,WSW,100,25,54,100,0.2,rain
1262,2023-07-31T14:00:00,rain,Rain,11,19.6,17.6,19.2,19.0,17.4,19.3,1004,41,0.21,329.1,328,87.0,7.2,15.5,244,WSW,100,27,97,100,0.6,rain
1263,2023-07-31T15:00:00,overcast,Overcast,7,18.8,16.6,18.2,19.2,17.3,20.5,1004,96,0.22,364.3,329,90.0,7.3,14.4,236,WSW,100,33,76,100,0.0,none
1264,2023-07-31T16:00:00,light_rain,Light rain,10,19.1,16.7,18.5,19.4,17.9,21.7,1003,114,0.12,182.3,330,92.0,8.1,14.3,234,SW,100,77,82,100,0.4,rain
1265,2023-07-31T17:00:00,light_rain,Light rain,10,18.4,15.9,17.6,19.2,17.2,19.2,1003,4,0.07,91.3,324,93.0,8.0,13.7,235,SW,100,84,100,100,0.5,rain
1266,2023-07-31T18:00:00,rain,Rain,11,18.5,16.2,17.8,18.8,17.5,17.9,1002,39,0.03,46.9,324,93.0,7.7,12.4,230,SW,100,94,100,100,1.1,rain
1267,2023-07-31T19:00:00,rain,Rain,11,18.1,15.9,17.3,18.4,17.2,17.5,1001,107,0.02,30.4,326,94.0,7.5,12.1,230,SW,100,100,99,100,1.0,rain
1268,2023-07-31T20:00:00,rain,Rain,11,17.9,14.7,16.8,18.2,16.8,16.9,1001,90,0.02,14.8,336,93.0,8.7,15.3,242,WSW,100,71,94,100,0.6,rain
1269,2023-07-31T21:00:00,overcast,Overcast,7,17.6,15.3,16.7,18.0,16.2,16.5,1000,102,0.01,2.1,352,91.0,6.9,11.8,243,WSW,97,24,95,50,0.0,none
1270,2023-07-31T22:00:00,rain_shower,Rain shower,13,17.4,15.6,16.5,17.8,15.2,16.2,1000,78,0.01,0.0,353,86.0,6.4,11.3,244,WSW,63,22,19,56,0.4,rain
1271,2023-07-31T23:00:00,rain_shower,Rain shower,13,17.2,15.3,16.3,17.7,15.0,15.4,1000,74,0.01,0.0,352,86.0,6.2,10.5,244,WSW,76,23,42,48,0.2,rain
1272,2023-08-01T00:00:00,overcast,Overcast,7,16.5,14.8,15.7,17.2,14.6,15.8,999,60,0.01,0.0,346,88.0,5.2,9.4,253,WSW,97,32,89,53,0.0,none
1273,2023-08-01T01:00:00,overcast,Overcast,7,16.4,14.8,15.6,17.0,14.5,15.5,998,83,0.01,0.0,348,88.0,4.8,8.5,261,W,100,37,100,55,0.0,none
1274,2023-08-01T02:00:00,overcast,Overcast,7,16.6,15.2,15.9,17.0,14.5,15.5,998,109,0.01,0.0,355,87.0,4.5,8.7,260,W,98,21,94,35,0.0,none
1275,2023-08-01T03:00:00,overcast,Overcast,7,16.3,14.8,15.6,16.8,14.4,15.2,997,179,0.01,0.0,363,88.0,4.7,8.9,257,WSW,100,31,100,3,0.0,none
1276,2023-08-01T04:00:00,light_rain,Light rain,10,15.9,14.3,15.0,16.6,14.3,15.1,997,179,0.01,0.0,368,90.0,4.7,9.9,258,WSW,99,11,99,3,0.2,rain
1277,2023-08-01T05:00:00,overcast,Overcast,7,15.8,13.8,14.7,16.6,14.0,14.7,997,98,0.01,0.0,369,89.0,5.4,10.3,260,W,96,24,91,42,0.0,none
1278,2023-08-01T06:00:00,mostly_cloudy,Mostly cloudy,5,15.7,13.6,14.4,16.5,14.1,14.6,997,68,0.01,20.9,363,90.0,6.3,10.7,257,WSW,73,31,21,55,0.0,none
1279,2023-08-01T07:00:00,mostly_cloudy,Mostly cloudy,5,15.8,13.1,14.4,16.5,13.9,14.4,997,66,0.05,97.4,356,88.0,6.8,11.6,260,W,78,24,54,51,0.0,none
1280,2023-08-01T08:00:00,mostly_cloudy,Mostly cloudy,5,16.1,13.7,14.8,16.6,14.4,15.1,997,107,0.06,121.8,356,90.0,6.8,12.6,259,WSW,78,28,58,42,0.0,none
1281,2023-08-01T09:00:00,mostly_cloudy,Mostly cloudy,5,16.6,14.5,15.5,16.9,14.6,16.0,997,186,0.16,312.2,357,87.0,6.4,13.2,259,W,70,34,41,36,0.0,none
1282,2023-08-01T10:00:00,rain_shower,Rain shower,13,17.1,14.7,16.0,17.1,14.4,17.3,998,357,0.23,418.8,358,84.0,6.8,14.0,262,W,75,58,14,31,0.8,rain
1283,2023-08-01T11:00:00,rain_shower,Rain shower,13,17.2,14.2,16.1,17.5,14.0,18.3,998,277,0.23,417.8,356,81.0,7.6,14.5,266,W,78,63,34,37,0.9,rain
1284,2023-08-01T12:00:00,partly_sunny,Partly sunny,4,17.1,14.3,15.9,18.0,14.0,17.5,998,23,0.31,548.9,352,82.0,7.5,14.6,281,W,59,32,45,18,0.0,none
1285,2023-08-01T13:00:00,partly_sunny,Partly sunny,4,17.4,15.0,16.4,18.4,14.0,18.8,999,101,0.27,441.6,349,80.0,7.2,14.8,273,W,44,27,23,10,0.0,none
1286,2023-08-01T14:00:00,partly_sunny,Partly sunny,4,18.0,15.4,17.1,18.7,13.7,20.7,999,209,0.4,670.0,349,75.0,7.6,15.7,265,W,34,23,20,1,0.0,none
1287,2023-08-01T15:00:00,partly_sunny,Partly sunny,4,18.5,15.4,17.6,19.4,13.6,20.8,1000,170,0.41,660.2,352,73.0,8.2,16.2,265,W,40,26,21,0,0.0,none
1288,2023-08-01T16:00:00,rain_shower,Rain shower,13,18.0,14.2,17.0,19.8,13.3,19.8,1000,33,0.27,393.5,355,73.0,8.9,16.2,268,W,59,32,51,0,0.2,rain
1289,2023-08-01T17:00:00,rain_shower,Rain shower,13,17.8,13.9,16.7,19.4,13.1,18.1,1000,12,0.2,274.5,356,74.0,8.4,14.6,270,W,86,41,78,0,0.3,rain
1290,2023-08-01T18:00:00,mostly_cloudy,Mostly cloudy,5,17.2,14.4,16.1,18.9,13.9,17.6,1001,40,0.16,222.0,354,80.0,7.2,13.3,268,W,70,22,63,0,0.0,none
1291,2023-08-01T19:00:00,partly_sunny,Partly sunny,4,17.2,14.8,16.1,18.6,14.1,17.5,1001,106,0.1,132.9,353,82.0,7.1,12.8,266,W,51,19,48,0,0.0,none
1292,2023-08-01T20:00:00,partly_sunny,Partly sunny,4,17.2,15.4,16.2,18.2,14.0,17.0,1001,75,0.05,54.4,350,81.0,6.5,11.5,264,W,35,14,31,0,0.0,none
1293,2023-08-01T21:00:00,partly_sunny,Partly sunny,4,16.9,15.6,16.1,17.8,13.7,16.0,1001,45,0.01,3.9,340,81.0,5.7,10.0,261,W,36,21,30,0,0.0,none
1294,2023-08-01T22:00:00,partly_sunny,Partly sunny,4,16.5,16.0,15.8,17.3,13.8,15.3,1002,10,0.01,0.0,330,83.0,4.5,7.7,256,WSW,30,14,23,0,0.0,none
1295,2023-08-01T23:00:00,mostly_sunny,Mostly sunny,3,16.0,16.5,15.5,16.8,13.7,15.2,1001,0,0.01,0.0,323,86.0,3.5,6.0,241,WSW,18,4,16,0,0.0,none
1296,2023-08-02T00:00:00,partly_sunny,Partly sunny,4,15.7,15.4,15.1,16.4,14.0,14.9,1001,97,0.01,0.0,316,89.0,3.6,6.5,229,SW,60,9,58,4,0.0,none
1297,2023-08-02T01:00:00,overcast,Overcast,7,15.8,14.5,15.0,16.2,14.1,15.1,1001,105,0.01,0.0,314,89.0,4.1,6.4,218,SW,94,26,92,8,0.0,none
1298,2023-08-02T02:00:00,mostly_cloudy,Mostly cloudy,5,15.7,14.9,15.0,16.2,14.2,15.2,1000,88,0.0,0.0,315,90.0,3.7,6.2,203,SSW,80,35,71,16,0.0,none
1299,2023-08-02T03:00:00,mostly_cloudy,Mostly cloudy,5,15.3,14.0,14.3,16.0,14.3,15.2,1000,69,0.0,0.0,315,93.0,4.8,6.9,206,SSW,77,37,66,23,0.0,none
1300,2023-08-02T04:00:00,partly_sunny,Partly sunny,4,15.4,14.7,14.4,15.9,14.6,15.0,999,9,0.0,0.0,317,94.0,4.6,7.3,193,SSW,53,24,30,23,0.0,none
1301,2023-08-02T05:00:00,partly_sunny,Partly sunny,4,15.1,14.9,14.1,15.8,14.6,14.2,998,2,0.0,0.0,314,96.0,4.7,7.5,184,S,25,19,10,3,0.0,none
1302,2023-08-02T06:00:00,rain_shower,Rain shower,13,14.7,13.5,13.6,15.5,14.5,13.7,996,0,0.01,17.2,314,98.0,4.5,8.2,169,S,87,18,69,61,0.5,rain
1303,2023-08-02T07:00:00,rain,Rain,11,15.0,13.4,13.8,15.5,14.4,14.4,995,1,0.03,73.8,312,96.0,4.9,9.4,159,SSE,97,14,68,94,1.0,rain
1304,2023-08-02T08:00:00,rain,Rain,11,15.3,13.2,14.1,15.4,14.5,14.8,994,4,0.03,39.9,311,94.0,5.7,10.2,148,SSE,100,85,100,43,1.6,rain
1305,2023-08-02T09:00:00,rain,Rain,11,15.4,13.2,14.1,15.5,14.7,15.2,993,1,0.04,62.2,312,95.0,6.0,11.1,144,SE,100,100,100,52,2.0,rain
1306,2023-08-02T10:00:00,rain,Rain,11,15.6,13.2,14.3,15.7,14.9,15.2,991,0,0.03,53.9,318,95.0,6.5,12.2,138,SE,100,100,99,22,1.5,rain
1307,2023-08-02T11:00:00,light_rain,Light rain,10,16.0,13.5,14.7,16.0,15.3,15.8,990,2,0.04,82.5,324,95.0,6.9,13.1,143,SE,100,100,92,3,0.5,rain
1308,2023-08-02T12:00:00,light_rain,Light rain,10,16.5,14.0,15.3,16.2,15.7,16.4,989,0,0.21,396.6,329,94.0,7.0,13.5,161,SSE,100,100,36,0,0.3,rain
1309,2023-08-02T13:00:00,rain_shower,Rain shower,13,19.4,17.7,19.0,17.1,16.4,19.3,988,53,0.32,498.7,335,83.0,7.0,15.2,213,SSW,60,57,9,0,0.3,rain
1310,2023-08-02T14:00:00,rain_shower,Rain shower,13,20.4,18.0,20.2,18.0,15.9,21.5,988,100,0.38,588.8,342,75.0,8.4,16.1,235,SW,40,35,13,2,0.3,rain
1311,2023-08-02T15:00:00,rain_shower,Rain shower,13,20.5,18.1,20.3,18.7,15.6,21.7,988,108,0.39,586.8,349,73.0,8.4,17.7,234,SW,30,27,22,2,0.2,rain
1312,2023-08-02T16:00:00,partly_sunny,Partly sunny,4,19.7,16.3,19.2,19.2,14.8,20.8,988,16,0.3,375.8,352,73.0,9.1,16.9,237,WSW,57,25,53,0,0.0,none
1313,2023-08-02T17:00:00,rain_shower,Rain shower,13,19.3,15.7,18.7,19.0,13.1,19.2,988,12,0.31,390.6,355,67.0,8.4,17.2,237,WSW,61,38,50,0,0.3,rain
1314,2023-08-02T18:00:00,rain_shower,Rain shower,13,18.6,15.0,17.7,18.9,13.9,18.6,988,26,0.2,240.3,358,74.0,8.8,15.5,235,SW,64,31,55,0,0.2,rain
1315,2023-08-02T19:00:00,rain_shower,Rain shower,13,18.1,15.1,17.3,18.6,14.1,17.5,988,58,0.1,95.5,361,77.0,7.6,12.9,232,SW,79,32,72,6,0.5,rain
1316,2023-08-02T20:00:00,rain_shower,Rain shower,13,17.4,14.8,16.4,18.1,14.6,16.6,988,20,0.04,39.2,361,83.0,6.9,12.0,222,SW,88,32,83,32,0.5,rain
1317,2023-08-02T21:00:00,rain,Rain,11,16.3,14.4,15.3,17.4,15.1,15.5,988,28,0.01,0.8,360,92.0,5.7,11.2,201,SSW,99,79,99,47,1.4,rain
1318,2023-08-02T22:00:00,rain,Rain,11,16.3,14.5,15.3,17.0,15.2,15.3,987,80,0.01,0.0,360,93.0,5.6,11.6,186,S,100,100,89,61,1.3,rain
1319,2023-08-02T23:00:00,light_rain,Light rain,10,16.3,13.8,15.0,16.8,15.1,15.4,987,77,0.01,0.0,363,93.0,6.7,12.7,192,SSW,100,100,70,56,0.4,rain
1320,2023-08-03T00:00:00,light_rain,Light rain,10,16.3,13.7,15.0,16.9,15.3,15.7,987,58,0.01,0.0,365,93.0,7.2,12.6,196,SSW,94,90,53,56,0.4,rain
1321,2023-08-03T01:00:00,light_rain,Light rain,10,16.4,14.5,15.4,16.9,15.5,15.8,987,139,0.01,0.0,360,94.0,5.8,11.0,216,SW,100,98,34,85,0.2,rain
1322,2023-08-03T02:00:00,overcast,Overcast,7,16.5,15.2,15.7,17.0,15.7,16.0,987,151,0.01,0.0,357,95.0,5.1,9.1,244,WSW,96,49,28,88,0.0,none
1323,2023-08-03T03:00:00,partly_sunny,Partly sunny,4,16.8,16.3,16.1,17.0,15.9,15.6,988,159,0.0,0.0,365,94.0,5.2,9.4,252,WSW,52,24,16,31,0.0,none
1324,2023-08-03T04:00:00,partly_sunny,Partly sunny,4,16.9,16.5,16.1,16.9,15.8,15.2,988,244,0.0,0.0,370,93.0,5.1,9.3,246,WSW,40,34,16,4,0.0,none
1325,2023-08-03T05:00:00,mostly_cloudy,Mostly cloudy,5,16.5,15.7,15.8,16.7,15.5,15.1,989,280,0.0,0.0,370,94.0,4.6,8.4,245,WSW,80,76,24,9,0.0,none
1326,2023-08-03T06:00:00,rain_shower,Rain shower,13,16.5,16.2,16.1,16.6,15.2,14.9,989,198,0.01,12.6,368,92.0,3.7,7.4,250,WSW,81,75,30,2,0.2,rain
1327,2023-08-03T07:00:00,cloudy,Cloudy,6,16.5,16.2,16.1,16.5,15.2,15.4,990,106,0.03,73.4,365,91.0,3.4,6.4,268,W,82,75,35,0,0.0,none
1328,2023-08-03T08:00:00,partly_sunny,Partly sunny,4,17.0,17.6,16.7,16.6,16.0,16.5,991,114,0.07,157.6,360,94.0,3.4,8.1,289,WNW,52,41,27,0,0.0,none
1329,2023-08-03T09:00:00,partly_sunny,Partly sunny,4,17.7,18.1,17.4,17.1,16.4,17.4,993,216,0.17,349.3,356,91.0,4.3,9.5,301,WNW,37,28,21,0,0.0,none
1330,2023-08-03T10:00:00,partly_sunny,Partly sunny,4,18.5,18.3,18.2,17.7,16.6,19.0,994,351,0.26,465.6,354,88.0,4.8,10.8,300,WNW,58,49,25,0,0.0,none
1331,2023-08-03T11:00:00,mostly_cloudy,Mostly cloudy,5,19.0,18.2,18.8,18.4,16.6,20.4,995,413,0.29,475.6,355,85.0,5.5,12.2,302,WNW,70,64,22,0,0.0,none
1332,2023-08-03T12:00:00,cloudy,Cloudy,6,18.3,15.8,17.5,18.5,15.5,19.6,997,23,0.29,438.5,352,83.0,7.2,13.3,318,NW,85,57,32,49,0.0,none
1333,2023-08-03T13:00:00,cloudy,Cloudy,6,18.4,16.1,17.7,19.2,15.4,19.3,999,182,0.3,461.7,349,82.0,7.0,13.8,323,NW,84,53,62,40,0.0,none
1334,2023-08-03T14:00:00,cloudy,Cloudy,6,18.3,15.2,17.4,19.4,15.4,19.2,999,54,0.31,494.4,345,83.0,8.1,13.3,327,NNW,85,46,71,34,0.0,none
1335,2023-08-03T15:00:00,light_rain,Light rain,10,18.6,15.6,17.9,19.7,15.6,17.8,1001,62,0.17,249.4,343,82.0,7.7,13.6,320,NW,99,33,99,11,0.3,rain
1336,2023-08-03T16:00:00,overcast,Overcast,7,17.4,14.2,16.3,19.2,14.5,16.8,1002,6,0.14,179.6,342,83.0,7.5,13.8,318,NW,98,31,98,9,0.0,none
1337,2023-08-03T17:00:00,overcast,Overcast,7,17.1,14.2,16.0,18.7,14.3,17.2,1004,20,0.15,198.5,340,83.0,7.2,12.8,312,NW,93,37,92,19,0.0,none
1338,2023-08-03T18:00:00,mostly_cloudy,Mostly cloudy,5,17.3,14.4,16.3,18.5,13.7,17.3,1005,13,0.15,186.8,338,79.0,7.2,12.5,311,NW,79,38,76,4,0.0,none
1339,2023-08-03T19:00:00,mostly_cloudy,Mostly cloudy,5,17.1,14.5,16.2,18.2,13.6,16.9,1005,1,0.1,121.3,339,79.0,6.7,11.4,314,NW,77,46,71,0,0.0,none
1340,2023-08-03T20:00:00,partly_sunny,Partly sunny,4,17.0,15.3,16.2,17.9,13.4,16.4,1006,3,0.05,53.0,340,79.0,5.7,9.8,314,NW,50,31,43,0,0.0,none
1341,2023-08-03T21:00:00,partly_sunny,Partly sunny,4,16.6,15.7,15.9,17.5,13.1,15.6,1007,2,0.01,3.3,340,79.0,4.5,7.5,311,NW,42,20,27,9,0.0,none
1342,2023-08-03T22:00:00,partly_sunny,Partly sunny,4,15.9,15.8,15.4,17.0,12.8,14.4,1008,0,0.01,0.0,341,81.0,3.5,5.7,305,NW,32,18,7,14,0.0,none
1343,2023-08-03T23:00:00,partly_sunny,Partly sunny,4,15.6,15.5,15.2,16.6,12.8,14.0,1008,2,0.01,0.0,342,83.0,3.1,4.8,298,WNW,50,24,6,34,0.0,none
1344,2023-08-04T00:00:00,partly_sunny,Partly sunny,4,15.4,14.9,14.8,16.3,12.8,14.7,1009,82,0.01,0.0,340,84.0,3.4,5.1,295,WNW,56,14,33,32,0.0,none
1345,2023-08-04T01:00:00,partly_sunny,Partly sunny,4,15.6,14.9,14.9,16.3,13.2,14.4,1009,80,0.01,0.0,341,85.0,3.7,5.8,300,WNW,61,15,39,40,0.0,none
1346,2023-08-04T02:00:00,mostly_cloudy,Mostly cloudy,5,15.7,14.9,15.0,16.0,13.4,14.5,1009,63,0.01,0.0,340,86.0,3.8,6.0,304,NW,74,17,39,51,0.0,none
1347,2023-08-04T03:00:00,mostly_cloudy,Mostly cloudy,5,15.5,14.9,14.9,15.8,13.4,14.3,1010,51,0.01,0.0,341,87.0,3.6,6.0,302,WNW,68,23,34,49,0.0,none
1348,2023-08-04T04:00:00,cloudy,Cloudy,6,15.5,14.9,15.0,15.8,13.6,14.1,1010,53,0.0,0.0,342,88.0,3.2,5.5,300,WNW,85,31,31,73,0.0,none
1349,2023-08-04T05:00:00,cloudy,Cloudy,6,15.4,14.9,15.0,15.8,13.8,14.5,1010,67,0.01,0.0,343,90.0,2.9,5.2,297,WNW,89,34,35,81,0.0,none
1350,2023-08-04T06:00:00,overcast,Overcast,7,15.4,14.9,15.1,15.7,13.8,14.1,1011,56,0.01,13.6,344,90.0,2.9,5.4,299,WNW,93,33,38,88,0.0,none
1351,2023-08-04T07:00:00,overcast,Overcast,7,15.7,14.9,15.3,15.7,13.9,14.9,1011,47,0.04,64.1,346,88.0,3.3,5.9,304,WNW,97,36,39,94,0.0,none
1352,2023-08-04T08:00:00,overcast,Overcast,7,16.1,15.0,15.7,15.8,13.6,16.1,1012,111,0.09,168.9,347,84.0,3.4,6.8,307,NW,98,24,38,97,0.0,none
1353,2023-08-04T09:00:00,overcast,Overcast,7,16.6,15.5,16.2,16.2,13.9,17.0,1012,146,0.18,334.2,349,83.0,3.5,7.1,312,NW,99,32,43,98,0.0,none
1354,2023-08-04T10:00:00,overcast,Overcast,7,16.9,15.9,16.6,16.7,13.8,18.5,1013,199,0.24,415.9,350,81.0,3.5,7.8,312,NW,99,57,50,97,0.0,none
1355,2023-08-04T11:00:00,overcast,Overcast,7,17.5,16.3,17.3,17.5,13.5,20.6,1013,300,0.28,481.6,350,77.0,3.6,8.4,308,NW,99,64,45,97,0.0,none
1356,2023-08-04T12:00:00,overcast,Overcast,7,17.7,16.3,17.4,18.4,13.9,20.8,1014,290,0.33,552.1,348,78.0,4.3,8.9,312,NW,96,35,36,91,0.0,none
1357,2023-08-04T13:00:00,light_rain,Light rain,10,17.9,16.3,17.6,19.2,13.9,21.3,1014,270,0.3,519.0,348,77.0,4.6,9.5,314,NW,97,32,32,91,0.4,rain
1358,2023-08-04T14:00:00,overcast,Overcast,7,17.9,16.3,17.5,19.5,14.4,21.1,1015,202,0.31,551.2,347,80.0,4.9,9.6,316,NW,94,27,34,87,0.0,none
